condition,corpus_index,trace_id,problem_id,analysis_length_label,solution_token_count,sampled_token_count,sampled_fraction
full_token_uniform,3906,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000605,other_correct,152,18,0.11842105263157894
full_token_uniform,3907,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000605,short,149,11,0.0738255033557047
full_token_uniform,3908,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000605,short,144,18,0.125
full_token_uniform,3909,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000605,other_correct,203,19,0.09359605911330049
full_token_uniform,3910,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000605,other_correct,169,15,0.08875739644970414
full_token_uniform,3911,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000605,long,214,22,0.102803738317757
full_token_uniform,3912,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000605,other_correct,186,14,0.07526881720430108
full_token_uniform,3913,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000605,short,130,10,0.07692307692307693
full_token_uniform,3914,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000605,other_correct,150,6,0.04
full_token_uniform,3915,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000605,long,265,29,0.10943396226415095
full_token_uniform,3916,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000605,short,118,13,0.11016949152542373
full_token_uniform,3917,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000605,medium,179,17,0.09497206703910614
full_token_uniform,3918,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000605,long,213,16,0.07511737089201878
full_token_uniform,3919,hf-000605:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000605,other_correct,185,14,0.07567567567567568
full_token_uniform,3920,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000608,short,134,15,0.11194029850746269
full_token_uniform,3921,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000608,other_correct,159,14,0.0880503144654088
full_token_uniform,3922,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000608,long,168,17,0.10119047619047619
full_token_uniform,3923,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000608,long,170,22,0.12941176470588237
full_token_uniform,3924,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000608,other_correct,137,15,0.10948905109489052
full_token_uniform,3925,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000608,long,168,12,0.07142857142857142
full_token_uniform,3926,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000608,other_correct,164,18,0.10975609756097561
full_token_uniform,3927,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000608,other_correct,138,11,0.07971014492753623
full_token_uniform,3928,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000608,other_correct,134,14,0.1044776119402985
full_token_uniform,3929,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000608,short,132,10,0.07575757575757576
full_token_uniform,3930,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000608,short,129,9,0.06976744186046512
full_token_uniform,3931,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000608,medium,139,18,0.12949640287769784
full_token_uniform,3932,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000608,long,228,20,0.08771929824561403
full_token_uniform,3933,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000608,other_correct,144,18,0.125
full_token_uniform,3934,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000608,other_correct,151,19,0.12582781456953643
full_token_uniform,3935,hf-000608:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000608,short,133,12,0.09022556390977443
full_token_uniform,3936,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000609,incorrect,291,29,0.09965635738831616
full_token_uniform,3937,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000609,short,184,21,0.11413043478260869
full_token_uniform,3938,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000609,other_correct,345,40,0.11594202898550725
full_token_uniform,3939,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000609,other_correct,293,27,0.09215017064846416
full_token_uniform,3940,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000609,other_correct,291,25,0.0859106529209622
full_token_uniform,3941,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000609,short,254,31,0.1220472440944882
full_token_uniform,3942,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000609,medium,313,26,0.08306709265175719
full_token_uniform,3943,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000609,other_correct,324,30,0.09259259259259259
full_token_uniform,3944,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000609,incorrect,315,29,0.09206349206349207
full_token_uniform,3945,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000609,short,249,30,0.12048192771084337
full_token_uniform,3946,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000609,other_correct,343,33,0.09620991253644315
full_token_uniform,3947,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000609,other_correct,318,28,0.0880503144654088
full_token_uniform,3948,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000609,other_correct,279,28,0.1003584229390681
full_token_uniform,3949,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000609,long,345,35,0.10144927536231885
full_token_uniform,3950,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000609,long,367,30,0.08174386920980926
full_token_uniform,3951,hf-000609:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000609,long,348,34,0.09770114942528736
full_token_uniform,4000,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000630,short,233,23,0.09871244635193133
full_token_uniform,4001,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000630,other_correct,279,37,0.13261648745519714
full_token_uniform,4002,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000630,other_correct,276,23,0.08333333333333333
full_token_uniform,4003,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000630,other_correct,258,30,0.11627906976744186
full_token_uniform,4004,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000630,other_correct,255,33,0.12941176470588237
full_token_uniform,4005,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000630,long,281,30,0.10676156583629894
full_token_uniform,4006,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000630,other_correct,261,26,0.09961685823754789
full_token_uniform,4007,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000630,short,251,28,0.11155378486055777
full_token_uniform,4008,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000630,other_correct,256,21,0.08203125
full_token_uniform,4009,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000630,short,229,17,0.07423580786026202
full_token_uniform,4010,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000630,other_correct,260,27,0.10384615384615385
full_token_uniform,4011,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000630,medium,258,17,0.06589147286821706
full_token_uniform,4012,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000630,long,303,38,0.1254125412541254
full_token_uniform,4013,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000630,long,310,25,0.08064516129032258
full_token_uniform,4014,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000630,short,236,15,0.0635593220338983
full_token_uniform,4015,hf-000630:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000630,long,374,31,0.08288770053475936
full_token_uniform,4016,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000631,other_correct,362,40,0.11049723756906077
full_token_uniform,4017,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000631,other_correct,317,47,0.14826498422712933
full_token_uniform,4018,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000631,other_correct,322,34,0.10559006211180125
full_token_uniform,4019,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000631,short,288,29,0.10069444444444445
full_token_uniform,4020,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000631,long,408,31,0.07598039215686274
full_token_uniform,4021,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000631,other_correct,320,26,0.08125
full_token_uniform,4022,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000631,long,365,45,0.1232876712328767
full_token_uniform,4023,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000631,long,382,47,0.12303664921465969
full_token_uniform,4024,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000631,other_correct,338,40,0.11834319526627218
full_token_uniform,4025,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000631,short,295,28,0.09491525423728814
full_token_uniform,4026,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000631,other_correct,332,30,0.09036144578313253
full_token_uniform,4027,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000631,short,288,27,0.09375
full_token_uniform,4028,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000631,medium,325,32,0.09846153846153846
full_token_uniform,4029,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000631,other_correct,351,46,0.13105413105413105
full_token_uniform,4030,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000631,long,381,34,0.08923884514435695
full_token_uniform,4031,hf-000631:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000631,short,292,40,0.136986301369863
full_token_uniform,4032,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000633,long,237,19,0.08016877637130802
full_token_uniform,4033,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000633,long,262,24,0.0916030534351145
full_token_uniform,4034,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000633,other_correct,226,33,0.14601769911504425
full_token_uniform,4035,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000633,short,161,20,0.12422360248447205
full_token_uniform,4036,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000633,long,284,23,0.08098591549295775
full_token_uniform,4037,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000633,other_correct,198,21,0.10606060606060606
full_token_uniform,4038,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000633,other_correct,226,21,0.09292035398230089
full_token_uniform,4039,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000633,other_correct,214,17,0.0794392523364486
full_token_uniform,4040,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000633,other_correct,208,17,0.08173076923076923
full_token_uniform,4041,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000633,short,189,20,0.10582010582010581
full_token_uniform,4042,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000633,other_correct,221,17,0.07692307692307693
full_token_uniform,4043,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000633,other_correct,192,8,0.041666666666666664
full_token_uniform,4044,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000633,short,158,17,0.10759493670886076
full_token_uniform,4045,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000633,long,255,23,0.09019607843137255
full_token_uniform,4046,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000633,short,144,12,0.08333333333333333
full_token_uniform,4047,hf-000633:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000633,medium,211,25,0.11848341232227488
full_token_uniform,4064,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000636,long,371,45,0.12129380053908356
full_token_uniform,4065,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000636,incorrect,429,38,0.08857808857808858
full_token_uniform,4066,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000636,other_correct,256,31,0.12109375
full_token_uniform,4067,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000636,other_correct,307,40,0.13029315960912052
full_token_uniform,4068,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000636,other_correct,336,36,0.10714285714285714
full_token_uniform,4069,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000636,other_correct,292,25,0.08561643835616438
full_token_uniform,4070,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000636,long,360,38,0.10555555555555556
full_token_uniform,4071,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000636,other_correct,275,36,0.13090909090909092
full_token_uniform,4072,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000636,short,249,22,0.08835341365461848
full_token_uniform,4073,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000636,short,238,28,0.11764705882352941
full_token_uniform,4074,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000636,other_correct,281,42,0.1494661921708185
full_token_uniform,4075,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000636,medium,288,35,0.12152777777777778
full_token_uniform,4076,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000636,other_correct,355,38,0.10704225352112676
full_token_uniform,4077,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000636,short,253,27,0.1067193675889328
full_token_uniform,4078,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000636,other_correct,273,20,0.07326007326007326
full_token_uniform,4079,hf-000636:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000636,long,399,45,0.11278195488721804
full_token_uniform,4080,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000641,long,317,33,0.10410094637223975
full_token_uniform,4081,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000641,short,200,21,0.105
full_token_uniform,4082,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000641,long,272,30,0.11029411764705882
full_token_uniform,4083,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000641,other_correct,250,26,0.104
full_token_uniform,4084,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000641,long,253,31,0.1225296442687747
full_token_uniform,4085,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000641,other_correct,208,19,0.09134615384615384
full_token_uniform,4086,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000641,short,200,16,0.08
full_token_uniform,4087,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000641,other_correct,243,30,0.12345679012345678
full_token_uniform,4088,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000641,other_correct,213,26,0.12206572769953052
full_token_uniform,4089,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000641,long,251,21,0.08366533864541832
full_token_uniform,4090,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000641,short,206,20,0.0970873786407767
full_token_uniform,4091,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000641,short,206,21,0.10194174757281553
full_token_uniform,4092,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000641,medium,211,21,0.0995260663507109
full_token_uniform,4093,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000641,other_correct,207,20,0.0966183574879227
full_token_uniform,4094,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000641,other_correct,209,25,0.11961722488038277
full_token_uniform,4095,hf-000641:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000641,other_correct,245,26,0.10612244897959183
full_token_uniform,4096,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000642,other_correct,266,30,0.11278195488721804
full_token_uniform,4097,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000642,other_correct,313,23,0.07348242811501597
full_token_uniform,4098,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000642,incorrect,512,62,0.12109375
full_token_uniform,4099,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000642,other_correct,285,33,0.11578947368421053
full_token_uniform,4100,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000642,short,180,14,0.07777777777777778
full_token_uniform,4101,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000642,long,395,34,0.08607594936708861
full_token_uniform,4102,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000642,long,350,37,0.10571428571428572
full_token_uniform,4103,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000642,medium,278,22,0.07913669064748201
full_token_uniform,4104,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000642,other_correct,345,38,0.11014492753623188
full_token_uniform,4105,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000642,other_correct,248,30,0.12096774193548387
full_token_uniform,4106,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000642,incorrect,419,44,0.10501193317422435
full_token_uniform,4107,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000642,long,363,48,0.1322314049586777
full_token_uniform,4108,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000642,short,243,24,0.09876543209876543
full_token_uniform,4109,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000642,other_correct,252,23,0.09126984126984126
full_token_uniform,4110,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000642,other_correct,330,35,0.10606060606060606
full_token_uniform,4111,hf-000642:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000642,short,235,32,0.13617021276595745
full_token_uniform,4112,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000646,long,382,35,0.09162303664921466
full_token_uniform,4113,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000646,short,273,26,0.09523809523809523
full_token_uniform,4114,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000646,other_correct,331,34,0.1027190332326284
full_token_uniform,4115,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000646,long,373,33,0.08847184986595175
full_token_uniform,4116,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000646,short,287,37,0.1289198606271777
full_token_uniform,4117,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000646,other_correct,320,28,0.0875
full_token_uniform,4118,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000646,other_correct,335,38,0.11343283582089553
full_token_uniform,4119,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000646,other_correct,330,34,0.10303030303030303
full_token_uniform,4120,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000646,other_correct,342,35,0.1023391812865497
full_token_uniform,4121,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000646,long,397,45,0.11335012594458438
full_token_uniform,4122,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000646,long,381,50,0.13123359580052493
full_token_uniform,4123,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000646,medium,332,40,0.12048192771084337
full_token_uniform,4124,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000646,short,288,23,0.0798611111111111
full_token_uniform,4125,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000646,other_correct,340,32,0.09411764705882353
full_token_uniform,4126,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000646,short,314,24,0.07643312101910828
full_token_uniform,4127,hf-000646:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000646,other_correct,354,33,0.09322033898305085
full_token_uniform,4160,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000650,long,354,40,0.11299435028248588
full_token_uniform,4161,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000650,other_correct,322,30,0.09316770186335403
full_token_uniform,4162,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000650,other_correct,291,25,0.0859106529209622
full_token_uniform,4163,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000650,other_correct,274,35,0.12773722627737227
full_token_uniform,4164,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000650,long,328,33,0.10060975609756098
full_token_uniform,4165,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000650,short,204,27,0.1323529411764706
full_token_uniform,4166,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000650,short,232,26,0.11206896551724138
full_token_uniform,4167,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000650,short,229,31,0.13537117903930132
full_token_uniform,4168,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000650,other_correct,320,28,0.0875
full_token_uniform,4169,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000650,other_correct,297,46,0.15488215488215487
full_token_uniform,4170,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000650,long,324,26,0.08024691358024691
full_token_uniform,4171,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000650,short,231,29,0.12554112554112554
full_token_uniform,4172,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000650,long,340,41,0.12058823529411765
full_token_uniform,4173,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000650,other_correct,263,29,0.11026615969581749
full_token_uniform,4174,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000650,medium,290,25,0.08620689655172414
full_token_uniform,4175,hf-000650:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000650,other_correct,275,34,0.12363636363636364
full_token_uniform,4192,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000655,long,204,18,0.08823529411764706
full_token_uniform,4193,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000655,long,204,15,0.07352941176470588
full_token_uniform,4194,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000655,other_correct,173,17,0.09826589595375723
full_token_uniform,4195,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000655,short,150,12,0.08
full_token_uniform,4196,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000655,medium,164,21,0.12804878048780488
full_token_uniform,4197,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000655,long,223,23,0.1031390134529148
full_token_uniform,4198,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000655,other_correct,166,20,0.12048192771084337
full_token_uniform,4199,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000655,other_correct,181,21,0.11602209944751381
full_token_uniform,4200,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000655,other_correct,157,15,0.09554140127388536
full_token_uniform,4201,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000655,other_correct,161,17,0.10559006211180125
full_token_uniform,4202,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000655,other_correct,191,26,0.13612565445026178
full_token_uniform,4203,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000655,long,216,21,0.09722222222222222
full_token_uniform,4204,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000655,other_correct,161,17,0.10559006211180125
full_token_uniform,4205,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000655,short,150,18,0.12
full_token_uniform,4206,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000655,short,155,17,0.10967741935483871
full_token_uniform,4207,hf-000655:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000655,short,150,18,0.12
full_token_uniform,4208,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000656,short,226,28,0.12389380530973451
full_token_uniform,4209,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000656,other_correct,245,24,0.09795918367346938
full_token_uniform,4210,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000656,long,291,30,0.10309278350515463
full_token_uniform,4211,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000656,long,286,29,0.10139860139860139
full_token_uniform,4212,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000656,other_correct,274,25,0.09124087591240876
full_token_uniform,4213,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000656,other_correct,265,32,0.12075471698113208
full_token_uniform,4214,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000656,long,284,20,0.07042253521126761
full_token_uniform,4215,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000656,other_correct,270,31,0.11481481481481481
full_token_uniform,4216,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000656,short,222,24,0.10810810810810811
full_token_uniform,4217,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000656,short,171,13,0.07602339181286549
full_token_uniform,4218,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000656,other_correct,264,26,0.09848484848484848
full_token_uniform,4219,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000656,other_correct,247,20,0.08097165991902834
full_token_uniform,4220,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000656,short,203,22,0.10837438423645321
full_token_uniform,4221,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000656,long,286,29,0.10139860139860139
full_token_uniform,4222,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000656,other_correct,233,23,0.09871244635193133
full_token_uniform,4223,hf-000656:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000656,medium,251,19,0.07569721115537849
full_token_uniform,4224,hf-000660:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000660,long,313,29,0.0926517571884984
