condition,corpus_index,trace_id,problem_id,analysis_length_label,solution_token_count,sampled_token_count,sampled_fraction
prefix64_trace_balanced,2530,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000398,other_correct,199,25,0.12562814070351758
prefix64_trace_balanced,2531,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000398,long,239,25,0.10460251046025104
prefix64_trace_balanced,2532,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000398,other_correct,200,25,0.125
prefix64_trace_balanced,2533,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000398,other_correct,185,26,0.14054054054054055
prefix64_trace_balanced,2534,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000398,short,175,25,0.14285714285714285
prefix64_trace_balanced,2535,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000398,other_correct,209,26,0.12440191387559808
prefix64_trace_balanced,2536,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000398,short,177,25,0.14124293785310735
prefix64_trace_balanced,2537,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000398,other_correct,196,25,0.12755102040816327
prefix64_trace_balanced,2538,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000398,short,175,26,0.14857142857142858
prefix64_trace_balanced,2539,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000398,short,179,26,0.1452513966480447
prefix64_trace_balanced,2540,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000398,medium,197,25,0.12690355329949238
prefix64_trace_balanced,2541,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000398,other_correct,194,26,0.13402061855670103
prefix64_trace_balanced,2542,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000398,long,252,25,0.0992063492063492
prefix64_trace_balanced,2543,hf-000398:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000398,long,242,25,0.10330578512396695
prefix64_trace_balanced,2544,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000401,other_correct,229,26,0.11353711790393013
prefix64_trace_balanced,2545,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000401,short,216,25,0.11574074074074074
prefix64_trace_balanced,2546,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000401,short,227,26,0.1145374449339207
prefix64_trace_balanced,2547,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000401,long,274,25,0.09124087591240876
prefix64_trace_balanced,2548,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000401,other_correct,244,26,0.10655737704918032
prefix64_trace_balanced,2549,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000401,other_correct,265,25,0.09433962264150944
prefix64_trace_balanced,2550,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000401,other_correct,258,25,0.09689922480620156
prefix64_trace_balanced,2551,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000401,medium,239,25,0.10460251046025104
prefix64_trace_balanced,2552,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000401,short,224,25,0.11160714285714286
prefix64_trace_balanced,2553,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000401,short,218,26,0.11926605504587157
prefix64_trace_balanced,2554,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000401,long,287,25,0.08710801393728224
prefix64_trace_balanced,2555,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000401,other_correct,237,25,0.10548523206751055
prefix64_trace_balanced,2556,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000401,long,311,26,0.08360128617363344
prefix64_trace_balanced,2557,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000401,other_correct,245,26,0.10612244897959183
prefix64_trace_balanced,2558,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000401,other_correct,234,25,0.10683760683760683
prefix64_trace_balanced,2559,hf-000401:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000401,long,267,25,0.09363295880149813
prefix64_trace_balanced,2576,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000416,long,288,25,0.08680555555555555
prefix64_trace_balanced,2577,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000416,short,193,25,0.12953367875647667
prefix64_trace_balanced,2578,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000416,short,174,25,0.14367816091954022
prefix64_trace_balanced,2579,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000416,long,249,25,0.10040160642570281
prefix64_trace_balanced,2580,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000416,long,256,25,0.09765625
prefix64_trace_balanced,2581,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000416,other_correct,206,26,0.1262135922330097
prefix64_trace_balanced,2582,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000416,other_correct,244,25,0.10245901639344263
prefix64_trace_balanced,2583,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000416,other_correct,196,25,0.12755102040816327
prefix64_trace_balanced,2584,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000416,medium,226,26,0.11504424778761062
prefix64_trace_balanced,2585,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000416,long,260,26,0.1
prefix64_trace_balanced,2586,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000416,other_correct,237,26,0.10970464135021098
prefix64_trace_balanced,2587,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000416,short,192,25,0.13020833333333334
prefix64_trace_balanced,2588,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000416,other_correct,236,25,0.1059322033898305
prefix64_trace_balanced,2589,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000416,other_correct,239,25,0.10460251046025104
prefix64_trace_balanced,2590,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000416,other_correct,225,25,0.1111111111111111
prefix64_trace_balanced,2591,hf-000416:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000416,short,155,26,0.16774193548387098
prefix64_trace_balanced,2624,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000426,short,261,25,0.09578544061302682
prefix64_trace_balanced,2625,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000426,short,207,25,0.12077294685990338
prefix64_trace_balanced,2626,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000426,long,397,25,0.06297229219143577
prefix64_trace_balanced,2627,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000426,other_correct,326,25,0.07668711656441718
prefix64_trace_balanced,2628,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000426,long,458,25,0.05458515283842795
prefix64_trace_balanced,2629,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000426,other_correct,301,25,0.08305647840531562
prefix64_trace_balanced,2630,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000426,other_correct,268,25,0.09328358208955224
prefix64_trace_balanced,2631,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000426,long,342,26,0.07602339181286549
prefix64_trace_balanced,2632,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000426,other_correct,276,25,0.09057971014492754
prefix64_trace_balanced,2633,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000426,long,342,25,0.07309941520467836
prefix64_trace_balanced,2634,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000426,other_correct,262,25,0.09541984732824428
prefix64_trace_balanced,2635,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000426,other_correct,298,25,0.08389261744966443
prefix64_trace_balanced,2636,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000426,short,235,25,0.10638297872340426
prefix64_trace_balanced,2637,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000426,medium,280,25,0.08928571428571429
prefix64_trace_balanced,2638,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000426,short,217,25,0.1152073732718894
prefix64_trace_balanced,2639,hf-000426:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000426,other_correct,302,26,0.08609271523178808
prefix64_trace_balanced,2640,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000430,long,368,25,0.06793478260869565
prefix64_trace_balanced,2641,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000430,short,268,25,0.09328358208955224
prefix64_trace_balanced,2642,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000430,other_correct,314,25,0.07961783439490445
prefix64_trace_balanced,2643,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000430,other_correct,348,26,0.07471264367816093
prefix64_trace_balanced,2644,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000430,short,229,25,0.1091703056768559
prefix64_trace_balanced,2645,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000430,other_correct,353,25,0.0708215297450425
prefix64_trace_balanced,2646,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000430,long,374,26,0.06951871657754011
prefix64_trace_balanced,2647,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000430,medium,332,25,0.07530120481927711
prefix64_trace_balanced,2648,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000430,other_correct,333,26,0.07807807807807808
prefix64_trace_balanced,2649,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000430,long,354,26,0.07344632768361582
prefix64_trace_balanced,2650,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000430,short,280,26,0.09285714285714286
prefix64_trace_balanced,2651,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000430,other_correct,289,26,0.08996539792387544
prefix64_trace_balanced,2652,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000430,long,412,25,0.06067961165048544
prefix64_trace_balanced,2653,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000430,short,285,25,0.08771929824561403
prefix64_trace_balanced,2654,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000430,other_correct,352,26,0.07386363636363637
prefix64_trace_balanced,2655,hf-000430:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000430,other_correct,331,26,0.07854984894259819
prefix64_trace_balanced,2656,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000433,short,189,25,0.13227513227513227
prefix64_trace_balanced,2657,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000433,other_correct,213,26,0.12206572769953052
prefix64_trace_balanced,2658,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000433,long,240,26,0.10833333333333334
prefix64_trace_balanced,2659,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000433,other_correct,208,25,0.1201923076923077
prefix64_trace_balanced,2660,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000433,short,188,25,0.13297872340425532
prefix64_trace_balanced,2661,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000433,short,175,25,0.14285714285714285
prefix64_trace_balanced,2662,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000433,short,190,25,0.13157894736842105
prefix64_trace_balanced,2663,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000433,medium,214,25,0.11682242990654206
prefix64_trace_balanced,2664,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000433,long,245,26,0.10612244897959183
prefix64_trace_balanced,2665,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000433,other_correct,228,25,0.10964912280701754
prefix64_trace_balanced,2666,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000433,long,250,25,0.1
prefix64_trace_balanced,2667,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000433,long,235,25,0.10638297872340426
prefix64_trace_balanced,2668,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000433,other_correct,221,25,0.11312217194570136
prefix64_trace_balanced,2669,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000433,other_correct,196,25,0.12755102040816327
prefix64_trace_balanced,2670,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000433,other_correct,222,25,0.11261261261261261
prefix64_trace_balanced,2671,hf-000433:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000433,other_correct,220,26,0.11818181818181818
prefix64_trace_balanced,2688,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000438,short,234,25,0.10683760683760683
prefix64_trace_balanced,2689,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000438,long,289,25,0.08650519031141868
prefix64_trace_balanced,2690,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000438,long,295,25,0.0847457627118644
prefix64_trace_balanced,2691,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000438,other_correct,240,25,0.10416666666666667
prefix64_trace_balanced,2692,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000438,other_correct,260,26,0.1
prefix64_trace_balanced,2693,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000438,other_correct,253,25,0.09881422924901186
prefix64_trace_balanced,2694,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000438,long,262,25,0.09541984732824428
prefix64_trace_balanced,2695,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000438,other_correct,256,26,0.1015625
prefix64_trace_balanced,2696,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000438,short,220,25,0.11363636363636363
prefix64_trace_balanced,2697,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000438,long,275,25,0.09090909090909091
prefix64_trace_balanced,2698,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000438,short,204,25,0.12254901960784313
prefix64_trace_balanced,2699,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000438,other_correct,241,25,0.1037344398340249
prefix64_trace_balanced,2700,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000438,medium,249,25,0.10040160642570281
prefix64_trace_balanced,2701,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000438,other_correct,255,25,0.09803921568627451
prefix64_trace_balanced,2702,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000438,other_correct,245,26,0.10612244897959183
prefix64_trace_balanced,2703,hf-000438:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000438,short,208,25,0.1201923076923077
prefix64_trace_balanced,2720,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000445,long,305,26,0.08524590163934426
prefix64_trace_balanced,2721,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000445,other_correct,292,26,0.08904109589041095
prefix64_trace_balanced,2722,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000445,long,298,25,0.08389261744966443
prefix64_trace_balanced,2723,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000445,medium,264,25,0.0946969696969697
prefix64_trace_balanced,2724,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000445,other_correct,249,25,0.10040160642570281
prefix64_trace_balanced,2725,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000445,short,246,25,0.1016260162601626
prefix64_trace_balanced,2726,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000445,other_correct,264,25,0.0946969696969697
prefix64_trace_balanced,2727,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000445,short,244,25,0.10245901639344263
prefix64_trace_balanced,2728,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000445,long,312,25,0.08012820512820513
prefix64_trace_balanced,2729,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000445,other_correct,261,26,0.09961685823754789
prefix64_trace_balanced,2730,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000445,short,248,25,0.10080645161290322
prefix64_trace_balanced,2731,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000445,other_correct,252,25,0.0992063492063492
prefix64_trace_balanced,2732,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000445,other_correct,277,25,0.09025270758122744
prefix64_trace_balanced,2733,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000445,short,244,26,0.10655737704918032
prefix64_trace_balanced,2734,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000445,long,294,25,0.08503401360544217
prefix64_trace_balanced,2735,hf-000445:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000445,other_correct,271,25,0.09225092250922509
prefix64_trace_balanced,2752,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000447,long,308,25,0.08116883116883117
prefix64_trace_balanced,2753,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000447,other_correct,270,25,0.09259259259259259
prefix64_trace_balanced,2754,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000447,long,350,25,0.07142857142857142
prefix64_trace_balanced,2755,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000447,other_correct,255,25,0.09803921568627451
prefix64_trace_balanced,2756,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000447,other_correct,278,25,0.08992805755395683
prefix64_trace_balanced,2757,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000447,long,281,26,0.09252669039145907
prefix64_trace_balanced,2758,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000447,other_correct,266,25,0.09398496240601503
prefix64_trace_balanced,2759,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000447,long,283,25,0.08833922261484099
prefix64_trace_balanced,2760,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000447,other_correct,280,25,0.08928571428571429
prefix64_trace_balanced,2761,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000447,short,229,25,0.1091703056768559
prefix64_trace_balanced,2762,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000447,short,246,25,0.1016260162601626
prefix64_trace_balanced,2763,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000447,medium,266,25,0.09398496240601503
prefix64_trace_balanced,2764,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000447,short,199,26,0.1306532663316583
prefix64_trace_balanced,2765,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000447,other_correct,260,25,0.09615384615384616
prefix64_trace_balanced,2766,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000447,short,238,25,0.10504201680672269
prefix64_trace_balanced,2767,hf-000447:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000447,other_correct,280,25,0.08928571428571429
prefix64_trace_balanced,2768,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000449,other_correct,247,25,0.10121457489878542
prefix64_trace_balanced,2769,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000449,short,236,25,0.1059322033898305
prefix64_trace_balanced,2770,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000449,other_correct,256,25,0.09765625
prefix64_trace_balanced,2771,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000449,long,271,25,0.09225092250922509
prefix64_trace_balanced,2772,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000449,other_correct,261,26,0.09961685823754789
prefix64_trace_balanced,2773,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000449,other_correct,241,25,0.1037344398340249
prefix64_trace_balanced,2774,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000449,long,273,25,0.09157509157509157
prefix64_trace_balanced,2775,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000449,other_correct,237,25,0.10548523206751055
prefix64_trace_balanced,2776,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000449,short,224,25,0.11160714285714286
prefix64_trace_balanced,2777,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000449,long,277,26,0.09386281588447654
prefix64_trace_balanced,2778,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000449,short,228,25,0.10964912280701754
prefix64_trace_balanced,2779,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000449,long,265,25,0.09433962264150944
prefix64_trace_balanced,2780,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000449,other_correct,254,25,0.0984251968503937
prefix64_trace_balanced,2781,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000449,other_correct,245,25,0.10204081632653061
prefix64_trace_balanced,2782,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000449,short,206,25,0.12135922330097088
prefix64_trace_balanced,2783,hf-000449:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000449,medium,246,26,0.10569105691056911
prefix64_trace_balanced,2784,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000451,short,171,26,0.15204678362573099
prefix64_trace_balanced,2785,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000451,long,231,25,0.10822510822510822
prefix64_trace_balanced,2786,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000451,other_correct,217,26,0.11981566820276497
prefix64_trace_balanced,2787,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000451,other_correct,176,25,0.14204545454545456
prefix64_trace_balanced,2788,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000451,short,171,25,0.14619883040935672
prefix64_trace_balanced,2789,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000451,other_correct,200,26,0.13
prefix64_trace_balanced,2790,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000451,short,150,25,0.16666666666666666
prefix64_trace_balanced,2791,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000451,long,224,26,0.11607142857142858
prefix64_trace_balanced,2792,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000451,other_correct,216,25,0.11574074074074074
prefix64_trace_balanced,2793,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000451,short,147,26,0.17687074829931973
prefix64_trace_balanced,2794,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000451,other_correct,218,25,0.11467889908256881
prefix64_trace_balanced,2795,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000451,medium,205,25,0.12195121951219512
prefix64_trace_balanced,2796,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000451,long,245,25,0.10204081632653061
prefix64_trace_balanced,2797,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000451,other_correct,216,25,0.11574074074074074
prefix64_trace_balanced,2798,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000451,other_correct,198,25,0.12626262626262627
prefix64_trace_balanced,2799,hf-000451:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000451,long,242,26,0.10743801652892562
prefix64_trace_balanced,2800,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000453,other_correct,219,25,0.1141552511415525
prefix64_trace_balanced,2801,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000453,long,273,25,0.09157509157509157
prefix64_trace_balanced,2802,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000453,short,161,25,0.15527950310559005
prefix64_trace_balanced,2803,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000453,other_correct,205,25,0.12195121951219512
prefix64_trace_balanced,2804,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000453,medium,200,25,0.125
prefix64_trace_balanced,2805,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_05,hf-000453,other_correct,194,26,0.13402061855670103
prefix64_trace_balanced,2806,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_06,hf-000453,other_correct,172,26,0.1511627906976744
prefix64_trace_balanced,2807,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_07,hf-000453,short,169,25,0.14792899408284024
prefix64_trace_balanced,2808,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_08,hf-000453,short,165,25,0.15151515151515152
prefix64_trace_balanced,2809,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_09,hf-000453,incorrect,257,26,0.10116731517509728
prefix64_trace_balanced,2810,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_10,hf-000453,other_correct,191,25,0.13089005235602094
prefix64_trace_balanced,2811,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_11,hf-000453,other_correct,177,26,0.14689265536723164
prefix64_trace_balanced,2812,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_12,hf-000453,other_correct,201,25,0.12437810945273632
prefix64_trace_balanced,2813,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_13,hf-000453,long,251,25,0.099601593625498
prefix64_trace_balanced,2814,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_14,hf-000453,other_correct,238,25,0.10504201680672269
prefix64_trace_balanced,2815,hf-000453:qwen2p5_7b:unconstrained_sample_pool:candidate_15,hf-000453,long,253,25,0.09881422924901186
prefix64_trace_balanced,2816,hf-000455:qwen2p5_7b:unconstrained_sample_pool:candidate_00,hf-000455,short,289,26,0.08996539792387544
prefix64_trace_balanced,2817,hf-000455:qwen2p5_7b:unconstrained_sample_pool:candidate_01,hf-000455,other_correct,387,25,0.06459948320413436
prefix64_trace_balanced,2818,hf-000455:qwen2p5_7b:unconstrained_sample_pool:candidate_02,hf-000455,short,255,26,0.10196078431372549
prefix64_trace_balanced,2819,hf-000455:qwen2p5_7b:unconstrained_sample_pool:candidate_03,hf-000455,short,312,25,0.08012820512820513
prefix64_trace_balanced,2820,hf-000455:qwen2p5_7b:unconstrained_sample_pool:candidate_04,hf-000455,long,463,25,0.05399568034557235
